"Course Sections Id","Sec Name","Course Sec Meeting Id","Csm Start Date","Csm End Date","Csm Bldg","Csm Room","Csm Start Time","Csm End Time","Csm Monday","Csm Tuesday","Csm Wednesday","Csm Thursday","Csm Friday","Csm Saturday","Csm Sunday","Csm Frequency","Sec Status","Csm Days"
"99253","PHYS-151L-A01","59966","2016/08/31 00:00:00","2016/12/15 00:00:00","VALD","279","1900/01/01 07:30:00","1900/01/01 09:30:00","","","","Y","","","","W","A","R"
"99254","PHYS-151L-A02","59967","2016/08/31 00:00:00","2016/12/15 00:00:00","VALD","279","1900/01/01 11:00:00","1900/01/01 13:00:00","","","","Y","","","","W","A","R"
"99255","PHYS-151L-A03","59968","2016/08/31 00:00:00","2016/12/15 00:00:00","VALD","279","1900/01/01 13:30:00","1900/01/01 15:30:00","","","","Y","","","","W","A","R"
"99256","PHYS-181-A","59969","2016/08/31 00:00:00","2016/12/15 00:00:00","VALD","262","1900/01/01 11:00:00","1900/01/01 12:00:00","Y","","Y","","Y","","","W","A","MWF"
"99257","PHYS-181L-A01","59970","2016/08/31 00:00:00","2016/12/15 00:00:00","VALD","279","1900/01/01 11:00:00","1900/01/01 13:00:00","","Y","","","","","","W","A","T"
"99258","PHYS-181L-A02","59971","2016/08/31 00:00:00","2016/12/15 00:00:00","VALD","279","1900/01/01 13:30:00","1900/01/01 15:30:00","","Y","","","","","","W","A","T"
"99259","PHYS-281-A","59972","2016/08/31 00:00:00","2016/12/15 00:00:00","VALD","362","1900/01/01 09:15:00","1900/01/01 10:15:00","Y","","Y","","Y","","","W","A","MWF"
"99260","PHYS-281L-A01","59973","2016/08/31 00:00:00","2016/12/15 00:00:00","VALD","178","1900/01/01 08:00:00","1900/01/01 09:30:00","","Y","","","","","","W","A","T"
"99261","PHYS-311-A","59974","2016/08/31 00:00:00","2016/12/15 00:00:00","VALD","187","1900/01/01 14:30:00","1900/01/01 16:00:00","","Y","","Y","","","","W","A","TR"
"99265","PHYS-490-A","59975","2016/08/31 00:00:00","2016/12/15 00:00:00","ARR","ARR","","","","","","","","","","W","A",""
"99431","PHYS-369-A","59976","2016/08/31 00:00:00","2016/12/15 00:00:00","VALD","176","1900/01/01 13:30:00","1900/01/01 14:30:00","Y","","Y","","Y","","","W","A","MWF"
"98925","MUS-130-A","59977","2016/08/31 00:00:00","2016/12/15 00:00:00","ARR","ARR","","","","","","","","","","W","A",""
"98926","MUS-130-A","59978","2016/08/31 00:00:00","2016/12/15 00:00:00","ARR","ARR","","","","","","","","","","W","A",""
"98927","MUS-130-A","59979","2016/08/31 00:00:00","2016/12/15 00:00:00","ARR","ARR","","","","","","","","","","W","A",""
"98928","MUS-130-A","59980","2016/08/31 00:00:00","2016/12/15 00:00:00","ARR","ARR","","","","","","","","","","W","A",""
"98929","MUS-130-A","59981","2016/08/31 00:00:00","2016/12/15 00:00:00","ARR","ARR","","","","","","","","","","W","A",""
"98930","MUS-130-A","59983","2016/08/31 00:00:00","2016/12/15 00:00:00","ARR","ARR","","","","","","","","","","W","A",""
"99120","NURS-234-A","59984","2016/08/31 00:00:00","2016/12/15 00:00:00","VALD","262","1900/01/01 11:00:00","1900/01/01 12:00:00","","Y","","Y","","","","W","A","TR"
"98931","MUS-130-A","59985","2016/08/31 00:00:00","2016/12/15 00:00:00","ARR","ARR","","","","","","","","","","W","A",""
