Course Sections Id,Sec Name,Course Sec Meeting Id,Csm Start Date,Csm End Date,Csm Bldg,Csm Room,Csm Start Time,Csm End Time,Csm Monday,Csm Tuesday,Csm Wednesday,Csm Thursday,Csm Friday,Csm Saturday,Csm Sunday,Csm Frequency,Sec Status,Csm Days
96587,SPAN-102-A,57536,9/2/2015 0:00:00,12/17/2015 0:00:00,MAIN,218,1/1/1900 8:00:00,1/1/1900 9:00:00,Y,,Y,,Y,,,W,A,MWF
96201,MUS-230-A,57537,9/2/2015 0:00:00,12/17/2015 0:00:00,ARR,ARR,,,,,,,,,,W,A,
96203,MUS-230-A,57538,9/2/2015 0:00:00,12/17/2015 0:00:00,ARR,ARR,,,,,,,,,,W,A,
96588,SPAN-102-B,57539,9/2/2015 0:00:00,12/17/2015 0:00:00,MAIN,217,1/1/1900 9:15:00,1/1/1900 10:15:00,Y,,Y,,Y,,,W,A,MWF
96204,MUS-230-A,57540,9/2/2015 0:00:00,12/17/2015 0:00:00,ARR,ARR,,,,,,,,,,W,A,
96589,SPAN-102-C,57541,9/2/2015 0:00:00,12/17/2015 0:00:00,MAIN,217,1/1/1900 11:00:00,1/1/1900 12:00:00,Y,,Y,,Y,,,W,A,MWF
96590,SPAN-102-D,57542,9/2/2015 0:00:00,12/17/2015 0:00:00,MAIN,217,1/1/1900 12:15:00,1/1/1900 13:15:00,Y,,Y,,Y,,,W,A,MWF
96205,MUS-230-A,57543,9/2/2015 0:00:00,12/17/2015 0:00:00,ARR,ARR,,,,,,,,,,W,A,
96591,SPAN-102-E,57544,9/2/2015 0:00:00,12/17/2015 0:00:00,LARS,120,1/1/1900 13:30:00,1/1/1900 14:30:00,Y,,Y,,Y,,,W,A,MWF
96206,MUS-230-A,57545,9/2/2015 0:00:00,12/17/2015 0:00:00,ARR,ARR,,,,,,,,,,W,A,
96592,SPAN-201-A,57546,9/2/2015 0:00:00,12/17/2015 0:00:00,MAIN,213,1/1/1900 8:00:00,1/1/1900 9:00:00,Y,,Y,,Y,,,W,A,MWF
96593,SPAN-201-B,57547,9/2/2015 0:00:00,12/17/2015 0:00:00,LARS,120,1/1/1900 9:15:00,1/1/1900 10:15:00,Y,,Y,,Y,,,W,A,MWF
96207,MUS-230-A,57548,9/2/2015 0:00:00,12/17/2015 0:00:00,ARR,ARR,,,,,,,,,,W,A,
96594,SPAN-201-C,57549,9/2/2015 0:00:00,12/17/2015 0:00:00,MAIN,218,1/1/1900 11:00:00,1/1/1900 12:00:00,Y,,Y,,Y,,,W,A,MWF
96208,MUS-230-A,57550,9/2/2015 0:00:00,12/17/2015 0:00:00,ARR,ARR,,,,,,,,,,W,A,
96595,SPAN-201-D,57551,9/2/2015 0:00:00,12/17/2015 0:00:00,MAIN,213,1/1/1900 12:15:00,1/1/1900 13:15:00,Y,,Y,,Y,,,W,A,MWF
96209,MUS-230-A,57552,9/2/2015 0:00:00,12/17/2015 0:00:00,ARR,ARR,,,,,,,,,,W,A,
96596,SPAN-201-E,57553,9/2/2015 0:00:00,12/17/2015 0:00:00,MAIN,213,1/1/1900 13:30:00,1/1/1900 14:30:00,Y,,Y,,Y,,,W,A,MWF
96597,SPAN-302-A,57554,9/2/2015 0:00:00,12/17/2015 0:00:00,MAIN,212,1/1/1900 9:15:00,1/1/1900 10:15:00,Y,,Y,,Y,,,W,A,MWF
96598,SPAN-302-B,57555,9/2/2015 0:00:00,12/17/2015 0:00:00,MAIN,212,1/1/1900 11:00:00,1/1/1900 12:00:00,Y,,Y,,Y,,,W,A,MWF
96599,SPAN-302-C,57556,9/2/2015 0:00:00,12/17/2015 0:00:00,MAIN,212,1/1/1900 13:30:00,1/1/1900 14:30:00,Y,,Y,,Y,,,W,A,MWF
96600,SPAN-303-A,57557,9/2/2015 0:00:00,12/17/2015 0:00:00,MAIN,212,1/1/1900 11:00:00,1/1/1900 12:30:00,,Y,,Y,,,,W,A,TR
96210,MUS-230-A,57558,9/2/2015 0:00:00,12/17/2015 0:00:00,ARR,ARR,,,,,,,,,,W,A,
96601,SPAN-303-B,57559,9/2/2015 0:00:00,12/17/2015 0:00:00,MAIN,213,1/1/1900 12:45:00,1/1/1900 14:15:00,,Y,,Y,,,,W,A,TR
96602,SPAN-304-A,57560,9/2/2015 0:00:00,12/17/2015 0:00:00,MAIN,213,1/1/1900 11:00:00,1/1/1900 12:30:00,,Y,,Y,,,,W,A,TR
